Num Nodes,Num Edges,Time Taken,Cluster
50,1225,3.648085355758667,"[-1. -1. -1. -1.  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.
  1.  1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1. -1.  1.]"
50,1225,3.5969955921173096,"[-1. -1. -1. -1.  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.
  1.  1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1. -1.  1.]"
50,1225,3.6222927570343018,"[-1. -1. -1. -1.  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.
  1.  1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1. -1.  1.]"
50,1225,3.76613187789917,"[-1. -1. -1. -1.  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.
  1.  1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1. -1.  1.]"
50,1225,3.734389305114746,"[-1. -1. -1. -1.  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.
  1.  1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1. -1.  1.]"
50,1225,3.760180950164795,"[-1. -1. -1. -1.  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.
  1.  1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1. -1.  1.]"
50,1225,3.64182710647583,"[-1. -1. -1. -1.  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.
  1.  1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1. -1.  1.]"
50,1225,3.6436209678649902,"[-1. -1. -1. -1.  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.
  1.  1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1. -1.  1.]"
50,1225,3.591590642929077,"[-1. -1. -1. -1.  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.
  1.  1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1. -1.  1.]"
50,1225,3.572791814804077,"[-1. -1. -1. -1.  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.
  1.  1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1. -1.  1.]"
