Num Nodes,Num Edges,Time Taken,Cluster
10,45,0.12598443031311035,[ 1.  1. -1. -1. -1. -1. -1. -1. -1.  1.]
10,45,0.10084700584411621,[ 1.  1. -1. -1. -1. -1. -1. -1. -1.  1.]
10,45,0.10267210006713867,[ 1.  1. -1. -1. -1. -1. -1. -1. -1.  1.]
10,45,0.09919404983520508,[ 1.  1. -1. -1. -1. -1. -1. -1. -1.  1.]
10,45,0.10836172103881836,[ 1.  1. -1. -1. -1. -1. -1. -1. -1.  1.]
10,45,0.11358428001403809,[ 1.  1. -1. -1. -1. -1. -1. -1. -1.  1.]
10,45,0.10862374305725098,[ 1.  1. -1. -1. -1. -1. -1. -1. -1.  1.]
10,45,0.10217642784118652,[ 1.  1. -1. -1. -1. -1. -1. -1. -1.  1.]
10,45,0.11655974388122559,[ 1.  1. -1. -1. -1. -1. -1. -1. -1.  1.]
10,45,0.10168027877807617,[ 1.  1. -1. -1. -1. -1. -1. -1. -1.  1.]
